31a95b53e1  tft9_augment_armorclademblem2_name
3284131060 buff_pantheonwempowerment_name
a43024ae10 buff_pantheonwempowerment_tooltip
d5ffb1898e buff_pykephealoff_name
e24f1847cf buff_pykephealoff_tooltip
5d1a55685c buff_pykephealon_name
124c264c84 buff_pykephealon_tooltip
0b3ce6ae1f buff_qiyanaq_grass_stealth_buff_name
131992436f buff_qiyanaq_grass_stealth_buff_tooltip
99ef2f7ccf buff_qiyanaqroot_name
2a9f7c41a0 buff_qiyanaqroot_tooltip
a4cb1ac503 buff_qiyanaqslow_name
4291b1465d buff_qiyanaqslow_tooltip
53cc477deb buff_qiyanarknockback_name
ab16fffafe buff_qiyanarknockback_tooltip
79582ccbb4 buff_qiyanarstun_name
b804076500 buff_qiyanarstun_tooltip
2916612070 buff_rakanwcharm_tooltip
8810b8cfe2 buff_randuinsomendebuff_tooltip
505f309f97 buff_rellp_debuff_tooltip
303666d86e buff_renataq_name
6d4bae457a buff_renataq_tooltip
6ff74bc460 buff_renataw_name
1fae03a481 buff_renataw_tooltip
647f73ecf0 buff_samiraw_tooltip
45810a2140 buff_sennae_name
79b32531a2 buff_sennae_tooltip
713d8bb81f buff_sennaecamo_name
7ca49c4c9e buff_sennaecamo_tooltip
3e926c3299 buff_sennaewraithform_name
96c6ceadff buff_sennaewraithform_tooltip
7f92cbfba3 buff_sennapassivehaste_name
49708ae956 buff_sennapassivehaste_tooltip
e98ea5ccdc buff_sennapassivemarker_name
a57e9ac864 buff_sennapassivemarker_tooltip
b485466fa6 buff_sennapassivestacks_name
f3201e54f5 buff_sennapassivestacks_tooltip
0712873d3c buff_sennaquestactive_name
9a12437a0b buff_sennaquestactive_tooltip
d86ab1dc00 buff_sennaquestactivethresh_name
8a57ae552c buff_sennaquestactivethresh_tooltip
0c484cbb1c buff_sennaquestreward_name
67da7d4b2e buff_sennaquestreward_tooltip
af9513262a buff_sennaquestrewardthreshkilledlucian_name
f8d61493e3 buff_sennaquestrewardthreshkilledlucian_tooltip
942ad4e270 buff_sennaquestrewardthreshkilledsenna_name
edd85818c4 buff_sennaquestrewardthreshkilledsenna_tooltip
73c7636c39 buff_sennarability_name
93424bfbe0 buff_sennarability_tooltip
d47941c265 buff_sennaw_tooltip
38c76a3c13 buff_sennawroot_name
500d9f9464 buff_sennawroot_tooltip
9efb97ad21 buff_seraphineeroot_name
bb17ffe108 buff_seraphineeroot_tooltip
9596047855 buff_seraphineeslow_name
1a5de1935e buff_seraphineeslow_tooltip
feba0d87f5 buff_seraphineestun_name
8d3df3d4e2 buff_seraphineestun_tooltip
7641f5b0bf buff_seraphinepassiveechostage2_name
1e2cc38b11 buff_seraphinepassiveechostage2_tooltip
40f32c4571 buff_seraphinepassivenotesaarange_name
72861df8bb buff_seraphinepassivenotesaarange_tooltip
424f2d318d buff_seraphinew2warning_name
d61c94711e buff_seraphinew2warning_tooltip
bf5c58cf42 buff_seraphinewhaste_name
45525570e7 buff_seraphinewhaste_tooltip
2b9f706e97 buff_seraphinewshield_name
14170628dd buff_seraphinewshield_tooltip
20fcfeff27 buff_settqmsbuff_name
1581d436ad buff_settqmsbuff_tooltip
dce190fac5 buff_settslow_tooltip
1c5fcc71b9 buff_settw_name
1eb33037a9 buff_settwpassivebuff_tooltip
8e19f59890 buff_settwshield_tooltip
e66bb9d8b1 buff_shyvanapassivecounter_tooltip
ed17dd240c buff_sionwpassive_tooltip
3732347989 buff_sonae_tooltip
7ec51b73d9 buff_sonaeability_tooltip
7b6aa75a9d buff_sonapassiveaccelerandocount_name
17bfda1725 buff_sonapassiveaccelerandocount_tooltip
59287902b1 buff_sonaq_tooltip
72728fbb18 buff_sonaqonhit_tooltip
182bfcf8c3 buff_sonaw_tooltip
3584d388e6 buff_sonawability_tooltip
45fe7e43c6 buff_sonawpassivedebuff_tooltip
29fe3adc05 buff_staticfieldability_name
978c090137 buff_staticfieldability_tooltip
eb1e169929 buff_sylaseshield_name
cd050f3b4b buff_sylaseshield_tooltip
9b8d8d83ee buff_sylaspassiveattack_name
160bdeb97c buff_sylaspassiveattack_tooltip
51636cc1d9 buff_sylaspassiveattacknoanim_name
ba9e10504b buff_sylaspassiveattacknoanim_tooltip
673715a86b buff_sylasr_description
3f3b201de6 buff_sylasrability_name
121414ed96 buff_sylasrbuff_description
732e099907 buff_sylasrbuff_name
2540f45040 buff_syndraeability_stun_tooltip
028e9baadb buff_tahmkencheshield_tooltip
1e19c45342 buff_tahmkenchqslow_tooltip
53d65d2100 buff_tahmkenchqstun_tooltip
2008713c06 buff_tahmkenchr2targetspit_tooltip
17935b3a52 buff_tahmkenchrability_tooltip
0b27bfab4a buff_tahmkenchrshield_tooltip
459d8338be buff_tahmkenchwknockup_tooltip
ba56a06360 buff_varuspassivebuffdisplay_tooltip
a6a257e4ae buff_varusq_tooltip
4d98ee9fba buff_vexw_name
078fc03f2b buff_vexw_tooltip
a76220fbdc buff_viegoehaste_tooltip
4ca3870c44 buff_viegoemist_name
33f84ee4f1 buff_viegoemist_tooltip
3021c585bc buff_viegopassivecasting_name
a9bcefefae buff_viegopassivecasting_tooltip
c6bf4f914d buff_viegopassivesoul_name
f57b79dbed buff_viegopassivesoul_tooltip
ff1c786da5 buff_viegopassivetransform_name
e3017ac109 buff_viegopassivetransform_tooltip
9104d80efe buff_viegoqmark_tooltip
9c13300254 buff_viegor_tooltip
469387fe35 buff_viegorability_tooltip
c37e481e22 buff_viegormoveaway_tooltip
246fcc8bad buff_viegospecialcaseaniviarevive_name
9b86cf6712 buff_viegospecialcaseaniviarevive_tooltip
e9d5bab8e4 buff_viegospecialcaseazirtower_name
e58164f7b3 buff_viegospecialcaseazirtower_tooltip
7ff3ee95eb buff_viegospecialcasezacrevive_name
2365826015 buff_viegospecialcasezacrevive_tooltip
536d3d3390 buff_viegowmis_tooltip
30d87e5be2 buff_viktorpassivecount_name
f5c6b735e8 buff_viktorpassivecount_tooltip
af1432bb9d buff_volibeare_shield_description
91986be214 buff_volibearer_slow_description
abde8e8e92 buff_volibearp_description
fdd380e1af buff_volibearq_attack_description
2a42e6eeb6 buff_volibearq_description
6367054f7e buff_volibearr_description
e3cdd06fcf buff_volibearr_towerdisable_description
d47a4796e1 buff_volibearr_towerdisable_name
4dea7f31b7 buff_volibearw_description
1e8d196902 buff_yoneq_name
58d41c8904 buff_yonew_tooltip
1bcb08d30b buff_yuumie_name
c72d0dde59 buff_yuumie_tooltip
ef15375d98 buff_yuumip_name
c89c5a2a7b buff_yuumip_tooltip
eaed86f896 buff_yuumiq_name
f2160160c1 buff_yuumiq_tooltip
2900d4ab84 buff_yuumirability_name
cf7e62ea7f buff_yuumirability_tooltip
0a0dc02e30 buff_yuumirmissile_name
07509531bd buff_yuumirmissile_tooltip
829d7b2b42 buff_yuumiw_name
ab6b082cd0 buff_yuumiw_tooltip
6fcc3adbd0 buff_yuumiwally_name
a1d093e55f buff_yuumiwally_tooltip
b2c14b1429 buff_yuumiwattach_name
1099fab361 buff_yuumiwattach_tooltip
775882c059 buff_zacr_name
d0fac0bb38 buff_zacr_tooltip
633b3b87f0 buff_zeriw_tooltip
5e1f2cb11e buff_zerixekko_tooltip
9903586f68 buffdesc_1035_name
78ce98a16b buffdesc_1035_tooltip
718487ff7a buffdesc_1039_name
5bb69bc6ce buffdesc_1039_tooltip
8cabee4b4f buffnosource_default_tooltipextended
bb4df8b286 buglet_beevil_tier1_name
1417d8fe02 buglet_flutterbug_tier1_name
430d41f0a7 buglet_ixtali_tier1_name
60e57130f9 buglet_legionnaire_tier1_name
779c42594b buglet_sandbringer_tier1_name
0750ef08d9 buglet_trueice_tier1_name
0e111dfc5f buy_xp_button_label
0a4c5d1224 challenge_bronze_token
4308845e4c challenge_challenger_token
39ad06713a challenge_config_description_0
6179bde429 challenge_config_description_1
70f94cad38 challenge_config_description_100000
26ea2604f1 challenge_config_description_101000
2da6d3e2e5 challenge_config_description_101100
5131d5aa4a challenge_config_description_101101
0e1807fc87 challenge_config_description_101102
0d614953ac challenge_config_description_101103
16b6ac25df challenge_config_description_101104
4c41b85d43 challenge_config_description_101105
7476489898 challenge_config_description_101106
2a8242848f challenge_config_description_101107
5903ca8fb8 challenge_config_description_101108
0750438b33 challenge_config_description_101200
3014f0dd7c challenge_config_description_101201
5784100ce6 challenge_config_description_101202
70e27468c0 challenge_config_description_101203
68c1224f52 challenge_config_description_101204
1f65ef9ce8 challenge_config_description_101205
16c87d7aae challenge_config_description_101206
383d01ce85 challenge_config_description_101300
1e33520fd1 challenge_config_description_101301
3f5150aba7 challenge_config_description_101302
3d5d97e792 challenge_config_description_101303
510f014c5a challenge_config_description_101304
6b872b9413 challenge_config_description_101305
7b11744e46 challenge_config_description_101306
7f86e127c6 challenge_config_description_101307
465f3c520f challenge_config_description_103000
1a9464dee4 challenge_config_description_103100
3a7c1d9c4e challenge_config_description_103101
383750d8bb challenge_config_description_103102
71886ddde1 challenge_config_description_103103
404e44e4f4 challenge_config_description_103200
0a40f02093 challenge_config_description_103201
1e7532546d challenge_config_description_103202
0ae6f4f96b challenge_config_description_103203
10c23f77fe challenge_config_description_103204
6e1e89775f challenge_config_description_103205
4187e408f9 challenge_config_description_103206
2d0b9d5945 challenge_config_description_103207
08dbd6c2dc challenge_config_description_103300
27836ceefc challenge_config_description_103301
69fb0947be challenge_config_description_103302
77ce425b28 challenge_config_description_103303
482661cf89 challenge_config_description_103304
5e266b6be8 challenge_config_description_120000
71954d870c challenge_config_description_120001
13a031bc32 challenge_config_description_120002
32b768033d challenge_config_description_120003
66bdd77fad challenge_config_description_2
7cdc4c254b challenge_config_description_200000
5e1bcd0afb challenge_config_description_201000
0736d2a915 challenge_config_description_201001
74a50e62dc challenge_config_description_201002
5b974cd648 challenge_config_description_201003
43688ca37c challenge_config_description_201004
5e05cf70eb challenge_config_description_202000
3d3758d6b0 challenge_config_description_202100
76a5b5729b challenge_config_description_202101
15638db3e0 challenge_config_description_202102
05e4f9c09a challenge_config_description_202103
0696d79cc6 challenge_config_description_202104
7109a51a36 challenge_config_description_202105
3e0639804d challenge_config_description_202200
075ead3d16 challenge_config_description_2022000
471a1c1e90 challenge_config_description_2022001
3019ab559c challenge_config_description_2022002
0352de912b challenge_config_description_2022003
6a11b943a4 challenge_config_description_2022004
3700c58999 challenge_config_description_2022005
7074f2901d challenge_config_description_2022006
68c0db4a49 challenge_config_description_2022007
014d441669 challenge_config_description_2022008
6c5a992d37 challenge_config_description_2022009
70bbfce6a9 challenge_config_description_202201
02871588cc challenge_config_description_2022010
247a8235ef challenge_config_description_2022011
2b933f58e8 challenge_config_description_2022014
64a2f3bb91 challenge_config_description_2022015
0ea2c06f7e challenge_config_description_2022016
069a979222 challenge_config_description_2022017
3824df3a0a challenge_config_description_2022018
6bd0343ca5 challenge_config_description_2022019
39b628fe03 challenge_config_description_202202
190dd36e97 challenge_config_description_2022020
45a5ecbdcc challenge_config_description_202203
1476fe0b5a challenge_config_description_202204
021d56782d challenge_config_description_202205
423d21c636 challenge_config_description_202300
48deb78e7d challenge_config_description_2023000
532c5388f3 challenge_config_description_2023001
162b3f0244 challenge_config_description_2023002
577dec9c1a challenge_config_description_2023003
427528905d challenge_config_description_2023004
445e512f72 challenge_config_description_2023005
5940b7f654 challenge_config_description_2023006
1075537420 challenge_config_description_2023007
453ba8d392 challenge_config_description_2023008
0d8ca6b127 challenge_config_description_2023009
6a487f676d challenge_config_description_202301
465bb78ac5 challenge_config_description_2023010
7a9b6037ab challenge_config_description_2023011
1231cf5955 challenge_config_description_2023012
57c34bd672 challenge_config_description_2023013
22e251c9d4 challenge_config_description_2023014
4961d36350 challenge_config_description_2023015
1d35e41791 challenge_config_description_2023016
3ab2c997dc challenge_config_description_2023017
40a54577a4 challenge_config_description_2023018
2ab59863fc challenge_config_description_2023019
7c0814dab5 challenge_config_description_202302
3f7b8c3b3c challenge_config_description_2023020
6cc4c48487 challenge_config_description_202303
1faed6a218 challenge_config_description_202304
29aa7ea04a challenge_config_description_202305
1d329d32c9 challenge_config_description_203000
0cb502ffaa challenge_config_description_203100
4e1311ed33 challenge_config_description_203101
344d00f419 challenge_config_description_203102
3c3fd0aac0 challenge_config_description_203103
7c2fe66255 challenge_config_description_203104
2a7609ddd3 challenge_config_description_203105
5efa22a216 challenge_config_description_203106
41bbe8c776 challenge_config_description_203200
6b456d064e challenge_config_description_203201
52d3f63469 challenge_config_description_203202
6b1a13c75f challenge_config_description_203203
60672b81c7 challenge_config_description_203300
007000a082 challenge_config_description_203301
27efe44c82 challenge_config_description_203302
1c567f2f28 challenge_config_description_203303
3add987d55 challenge_config_description_203304
7c8525ef11 challenge_config_description_203305
68d6d4ff16 challenge_config_description_203400
1a671b6a40 challenge_config_description_203401
599a85a49c challenge_config_description_203402
07624d6467 challenge_config_description_203403
2da67249a6 challenge_config_description_203404
17eddf87ff challenge_config_description_203405
56493a8587 challenge_config_description_203406
2e85c86575 challenge_config_description_203407
7b7e574eb1 challenge_config_description_203408
62e5332173 challenge_config_description_203409
6593135e8c challenge_config_description_204000
46446616b3 challenge_config_description_204100
2e6d83e750 challenge_config_description_204101
3ae6292d60 challenge_config_description_204102
1ee2880233 challenge_config_description_204103
1615dec77f challenge_config_description_204200
6ae40c5f7c challenge_config_description_204201
1726614447 challenge_config_description_204202
63dfe5b147 challenge_config_description_204203
703d043ac7 challenge_config_description_210000
6737d48cc2 challenge_config_description_210001
2c3860582f challenge_config_description_210002
2bd1e7f896 challenge_config_description_210003
3b1f5cc86b challenge_config_description_210004
3cfc751f04 challenge_config_description_210005
0cfa53b9cb challenge_config_description_210006
2861364d9b challenge_config_description_3
095d2b575a challenge_config_description_300000
2f2f5aa11a challenge_config_description_301000
2f7c76cbd4 challenge_config_description_301100
0c99b62e3f challenge_config_description_301101
005525d266 challenge_config_description_301102
3dc7070921 challenge_config_description_301103
4cd8a88ede challenge_config_description_301104
611dfe6586 challenge_config_description_301105
1371465018 challenge_config_description_301106
622cba1534 challenge_config_description_301107
155e924f23 challenge_config_description_301200
1913710595 challenge_config_description_301201
20b886fde0 challenge_config_description_301202
149228c314 challenge_config_description_301203
6909e6fc59 challenge_config_description_301204
3ebd221b67 challenge_config_description_301205
7874c7be07 challenge_config_description_301300
37a4ab6d6c challenge_config_description_301301
4e0dffaf72 challenge_config_description_301302
18e368d3a2 challenge_config_description_301303
246f837b64 challenge_config_description_301304
47f88f1a91 challenge_config_description_301305
732d1b4575 challenge_config_description_301306
3f815752e4 challenge_config_description_302000
7ee74a246f challenge_config_description_302100
15c0a682f8 challenge_config_description_302101
21139d73fd challenge_config_description_302102
222a0a94e4 challenge_config_description_302103
174e8b9698 challenge_config_description_302104
3004c27114 challenge_config_description_302105
3cab84d60a challenge_config_description_302106
13c09e85eb challenge_config_description_302200
50ff82dd1c challenge_config_description_302201
0fa97912a0 challenge_config_description_302202
4ddcf615eb challenge_config_description_302203
025ed25b7a challenge_config_description_302300
115a427e93 challenge_config_description_302301
35bcbe55c2 challenge_config_description_302302
3821d8b64c challenge_config_description_302303
6546756488 challenge_config_description_302304
5f7c7e7ae6 challenge_config_description_302305
2f43a3df14 challenge_config_description_302400
1dd4043228 challenge_config_description_302401
32a2ca98a2 challenge_config_description_302402
48abf73bab challenge_config_description_302403
0b0dcb81a3 challenge_config_description_302404
3da2c2a194 challenge_config_description_303000
7c16378248 challenge_config_description_303200
6e66936027 challenge_config_description_303201
60f9d6641f challenge_config_description_303202
08bf737592 challenge_config_description_303203
291a221844 challenge_config_description_303204
0d7c774e37 challenge_config_description_303205
717d9113ec challenge_config_description_303300
6697da96db challenge_config_description_303301
356b9f0666 challenge_config_description_303302
2d17365658 challenge_config_description_303303
162d6c9f84 challenge_config_description_303400
29d1d287e1 challenge_config_description_303401
506185b8b7 challenge_config_description_303402
28785244c4 challenge_config_description_303403
26d34a5305 challenge_config_description_303404
578c8240e1 challenge_config_description_303405
40717fb335 challenge_config_description_303406
2a9483b039 challenge_config_description_303407
6e3d38eab4 challenge_config_description_303408
6e2084cc40 challenge_config_description_303409
1b42717a4b challenge_config_description_303410
367331c15b challenge_config_description_303411
76eadd0faa challenge_config_description_303412
4ee9de8f21 challenge_config_description_303500
548e6ec1f4 challenge_config_description_303501
5633ddc5af challenge_config_description_303502
0b9af10866 challenge_config_description_303503
39262acc73 challenge_config_description_303504
153949f675 challenge_config_description_303505
1cbf7d802c challenge_config_description_303506
610f82a1ff challenge_config_description_303507
100edfa887 challenge_config_description_303508
4150e20d16 challenge_config_description_303509
20c87ebded challenge_config_description_303510
6de8e2789f challenge_config_description_303511
7074c9a370 challenge_config_description_303512
2b11334bce challenge_config_description_303513
5e122bdbf3 challenge_config_description_4
0c7aada590 challenge_config_description_400000
16cac991a7 challenge_config_description_401000
4a7e05cfa1 challenge_config_description_401100
30f56844c9 challenge_config_description_401101
6b13081576 challenge_config_description_401102
4ad7f43666 challenge_config_description_401103
3df7fce59a challenge_config_description_401104
7b9d4b21aa challenge_config_description_401105
054ef94c23 challenge_config_description_401106
2722a27bcc challenge_config_description_401200
1da9051fd5 challenge_config_description_401201
34bde43508 challenge_config_description_401202
2a29284b3f challenge_config_description_401203
1e4b57e150 challenge_config_description_401204
3fa9b168a1 challenge_config_description_401205
3b6fc45a41 challenge_config_description_401206
0d1c10ac31 challenge_config_description_401300
4af45b778f challenge_config_description_401301
64f0f20666 challenge_config_description_401302
4dc02f6b34 challenge_config_description_401303
24d68995bf challenge_config_description_401304
08e1fa2bcd challenge_config_description_401305
7044e23149 challenge_config_description_401306
3a2a23858b challenge_config_description_402000
77ca94b0a6 challenge_config_description_402100
22ee9ecdd5 challenge_config_description_402101
0fee23e9e7 challenge_config_description_402102
4ae99b6aef challenge_config_description_402103
43e2c6994f challenge_config_description_402104
0369fa3855 challenge_config_description_402105
17017ff461 challenge_config_description_402106
7847ceb6a0 challenge_config_description_402107
0dc8d274a8 challenge_config_description_402108
1abaad0a17 challenge_config_description_402109
59425d1774 challenge_config_description_402200
0ccdcbd794 challenge_config_description_402201
005b17cc48 challenge_config_description_402202
0f7e811889 challenge_config_description_402203
19cc6a40e6 challenge_config_description_402204
5feef23889 challenge_config_description_402205
246fbcd717 challenge_config_description_402206
32b6b94871 challenge_config_description_402207
3e1fc8b658 challenge_config_description_402208
2b2b4ea153 challenge_config_description_402209
3bf83986c4 challenge_config_description_402210
7d553069c1 challenge_config_description_402400
52bfe3981f challenge_config_description_402401
022a66dc6a challenge_config_description_402402
6377ad5482 challenge_config_description_402403
3a53082281 challenge_config_description_402404
05512da155 challenge_config_description_402406
08258b3aa0 challenge_config_description_402407
755babfa03 challenge_config_description_402408
046b32285d challenge_config_description_402409
390959eaf5 challenge_config_description_402500
68a27e660d challenge_config_description_402501
3e7b3c557c challenge_config_description_402502
3ed757d1ff challenge_config_description_402503
449a621e5e challenge_config_description_5
285bed4654 challenge_config_description_500000
