e4460934 AFKDetection2
19bdf4df meshRenderFlags
af014196 meshScale
e70e8dd8 meshSkeletonName
f60835d2 meshTextureMultName
38344d14 meshTextureName
24f208e4 message
18bcc27b messageCount
e75d681f messageVisibleTime
939e7b29 metaDataTags
49f68636 meterFilledButtonFadeInDelay
d893c6b0 microTickPerTickData
e5cefbcd microTicksBetween
7db59929 minAlpha
fb22823e minAngle
91e64df1 minAngleCos
270429ab minAngleFadeCos
1be4b544 minAngleRangeFactor
b835cf50 minDistance
187ada21 minHealth
435c641d minIndex
bd76926a minPercentDamageToResetHold
c472bf07 minSegmentCount
782f286a minXVelocity
33f22b71 minYVelocity
daf5dedd minimapIconOverride
742dd4bd minimumChatScale
b2f634ab minimumDisplayedRange
04063d46 minimumGlobalScale
32bfa85c minimumMinimapScale
9d8131ba minimumPracticeToolScale
20b578ca minionFlags
fe195c64 minionScoreValue
619396ba mipped
6563bee8 miscRenderFlags
1985fb4b missileGroupSpawners
165e061e missileSpeed
6592b854 modulationFactor
0c134bb4 momentumFromHit
0574b158 moreInfoButton
184b0014 move
8074e15c moveDensity
56063fa2 moveKick
fdfac367 movementComponent
4ed28677 movementProjectionX
4dd284e4 movementProjectionY
63526f3d mrows
00c425ad mtheme
16c9c5b0 multipleRoundCombinationRule
d7acc6be multipleRoundCombinationRuleAtEOG
f506c7e6 multiplier
9f9c4fd4 music
8d39bde6 name
566f3406 nameOverride
1f6232c0 nameTranslationKey
a32e6947 navGridFileName
39c8d824 nearsight
8c4b1ad8 neutral
99a7180f newAsset
ab522155 nextID
e672d557 normalMapTexture
095e577f notificationsButton
1e67b0f1 numFrames
83fabffb numFramesMult
fc5a9e01 numOfInnerAOE
1bd670a0 number
1d369c29 objectPath
d60a2f6a objectiveQuest
c0f12fa9 occludedUnitSelectableDistance
73db4a28 offerId
14c8d3ca offset
4a9e98a8 offsetByBoundingBox
4d9c8cbc offsetLifeScalingSymmetryMode
67e46266 offsetLifetimeScaling
7c4feaa2 oldAsset
08b1649c oldMeshName
61342fd0 on
dc58e677 onByDefalt
aae99956 onByDefault
d6dad55f onDeathFadeSpeed
3a31b3b8 onKillEvent
568afbd0 onKillEventForSpectator
e7e19b94 option
057f028e optionScale
ef286ca5 options
c545bc21 orientation
4b23dc69 orientationType
227b2783 outlineBBoxExpansion
1352a6d0 outlineColor
211cfbf4 outlineSize
704eff50 overlays
c3c64512 overrideAOERadius
dddc3025 overrideBaseRange
54b3b593 overrideBlendMode
5c7a0332 overrideBoundingBox
1e79ed09 overrideCastStaticShadows
7ef17055 overrideGameplayCollisionRadius
e2b9344f overrideMaxCastRange
29337825 overrideMinCastRange
c27dd01b overrideRadius
3aae4707 overrideScaleCap
a006fca4 overrideSpline
6ffc7c75 overrideUseSpecular
99fa975a overshoot
50be1ca6 overwritePreviousNumber
45a9af7e paletteBlendRegister
9e52382f paletteCount
8aa1ffc1 paletteDefinition
8bd46035 paletteSelector
ffa711fb paletteTexture
143f06d1 palleteSrcMixColor
959b5d0b parName
162498f9 paramName
d0ab46b8 paramValues
48a52ed9 parameters
215f6853 params
e78466d2 parentEnchantmentLink
0e5c4776 parentItemLink
b696a5fe parentName
38134732 parentObject
5154fb18 particleBind
b56e8811 particleColorTexture
d37f5c52 particleDefinition
37ddb774 particleIsLocalOrientation
2a552694 particleLifetime
2431d42c particleLinger
38897864 particleLingerType
ecf1c6bc particleName
1b2d7605 particleOverride_ChampionKillDeathParticle
f587c10c particleOverride_DeathParticle
e7638138 particlePath
c0390b2d particleUVRotateRate
13994637 particleUVRotateRateMult
645e1b8b particleUVScrollRate
6d97bb4d particleUVScrollRateMult
7b7a7318 pass
def162f3 passLev1Desc
623cd25c passes
f317b15b passive1IconName
980de4fe passiveData
8867e160 passiveDescription
099a094e passiveIsPingable
23627deb passiveLuaName
c9fa54bd passiveName
d51e5bab passiveRange
f4b49738 passiveSpell
a2bea925 passiveToolTip
84874d36 path
91bf871f pathfindingCollisionRadius
2032de95 pathname
a77b63e1 percentBaseMPRegenMod
54d5cc10 percentageRequired
50a21112 perceptionBoundingBoxSize
82135982 perceptionBubbleRadius
99c94704 period
d5eeca48 pingEffectList
bd324ab1 pitch
b3716497 pitchYawRoll
5c566942 pixelShader
6d8233bf platformEnabled
e7188105 playStyleDamage
cd50f121 playStyleMobility
dc62fe84 playStyleUtility
a2364252 playerBuffsOffeset
ca229a11 playerBuffsOffset
df1e9ff3 polymorph
934f4e0a position
fa45ef23 postRotateOrientationAxis
7e6634de prefabDefinition
f510291e preset
0b44452a price
bbd81e0d primaryAbilityResource
56760111 primaryQuest
007b14f6 primitive
94e4e309 priority
a7084719 probabilityTables
053f960b profileIcon
719111e1 projectionFading
28f08d30 projectionYRange
0da7c432 pulseDuration
197a43db pulseInterval
f121a509 pulseOffset
4c8efa77 pulseTime
56dcec2a purchaseButton
fc23f1cc purchaseIdentities
416020ee quadType
9ad55026 quality
5b5e3b46 queueDisplayData
e9790525 queueId
34e71c29 queuedOrdersTriggerPreIssueOrder
0dba4cb3 radius
f813120b radiusScale
2d343e53 randomOffsetMaxX
2c343cc0 randomOffsetMaxY
d252359d randomOffsetMinX
d152340a randomOffsetMinY
2c6400ab randomStartOffsetMaxX
2b63ff18 randomStartOffsetMaxY
9f010aa5 randomStartOffsetMinX
9e010912 randomStartOffsetMinY
62c2ad1f rangeEnd
704ac699 rangeGrowthDuration
48c5308d rangeGrowthMax
9f76df12 rangeGrowthStartTime
645606ca rangeStart
e498a15a rarities
4b7f058a rarity
ae453411 rarityGemOverride
ae839c67 rate
50b7397d rateByVelocityFunction
660ec0f4 ready
04a9a3e3 recItems
312f4782 recSpellRankUpInfo
fbe57fe0 recallDecalId
35357aba recievedSoundPath
2c359091 recipeItemLinks
74fda2ac recommended
f353d236 recordAsWard
3f7567cd reflectionDefinition
130d610b reflectionFresnel
561f4fea reflectionFresnelColor
db40d44a reflectionMap
85a34efd reflectionMapTexture
11bc7060 reflectionOpacityDirect
173a5bb6 reflectionOpacityGlancing
65422199 refreshExisting
38a4dd49 regaliaCrest
a4260da0 regaliaCrown1
a7261259 regaliaCrown2
a62610c6 regaliaCrown3
a926157f regaliaCrown4
d96b2535 regaliaSplit1
d66b207c regaliaSplit2
d76b220f regaliaSplit3
cade8247 regionsFilename
2d6871c0 register
fc6183f5 relativeColorSwapTable
4e61e3d4 relativeOffsetMax
3c4e3fc6 relativeOffsetMin
c58a8f74 renderFlags
a169e078 renderGridSize
76fb6570 renderPhaseOverride
729fc939 renderScale
357d631c renderingMode
86300f61 repeatCount
faadcc70 requiredItemLinks
11413a17 resolutionData
d78560b4 resolutions
d2f58721 resourceMap
176acc5e restorePurchaseButton
450192dc resurrectingAlpha
9aa1ff1e reverbPreset
e9c98281 rigPoseModifierData
99fce18f rightTextureName
98bc5cde roles
20fd0e45 root
21ac415f rotation
712b01bd rotation0
702b002a rotation1
faa9aa58 rotationIsEnabled
0b6fe52f rotationOverride
01028ccd rtpcName
02e7fb4c samplerName
0a6f0eb5 samplerValues
82971c71 scale
d4e17a53 scale0
d3e178c0 scale1
0f693adc scaleAlongMovementVector
468676c0 scaleBias
e6095c03 scaleBirthScaleByBoundObjectHeight
382a41ae scaleBirthScaleByBoundObjectRadius
95111b29 scaleBirthScaleByBoundObjectSize
34c57a7f scaleCap
f55e1472 scaleDynamicallyWithAttachedBone
1bb088d8 scaleEmitOffsetByBoundObjectHeight
7a7d3e75 scaleEmitOffsetByBoundObjectRadius
c0bf561e scaleEmitOffsetByBoundObjectSize
0e5b32e1 scaleOverride
8658b70c scaleSpeed
a7bf26c3 scaleStart
f9c34fa6 scaleUpFromOrigin
10d1460c scanWidthOverride
b0d0037c sceneLayer
6683355b scissorRegionElement
c96dae5d scoreDisplayQuest
065faaf6 screenHeight
ca504a1d scrollDirection
dcf513e8 scrollRegionElement
dfc96107 scrollSpeed
90adba64 scrollingScene
f9205db4 searchTags
8dbf769e searchTagsSecondary
c26c72f8 secondSelectionAnimationDelay
f95bc325 secondaryAbilityResource
44893c99 secondaryQuest
e431b198 secondaryResourceHudDisplayData
2b7c8c37 selectedLineSizePx
59d93fa2 selectedOffsetY
46564588 selectedStateElements
34495375 selectionButtonDelayTime
eb5e3232 selectionHeight
54642500 selectionIcon
77b9f839 selectionPriority
50713aa3 selectionRadius
c36777a6 selfCBChampSpecificHealthSuffix
37ac4321 selfChampSpecificHealthSuffix
252f6884 selfIllumination
46493f5f sellBackModifier
f9f16781 sequences
6564a4bc settingsButton
6f1b97bb settleTime
652d264e sfxASyncBank
fe851cf9 sfxASyncBankAssetPath
2cfb59e5 sfxASyncBankPath
1ce302a2 sfxBank
f421562d sfxBankAssetPath
a9c56581 sfxBankPath
355d5568 shader
e6d67ded shaderMacros
6e793144 shadowColor
18a801ba shadowDepthX
19a8034d shadowDepthY
ecb4d4be shadowMapPath
a5657958 shadowMapUVScaleAndBias
e1d2d762 shakeBox
b657fa5d shakeDuration
dee4f011 shakeFrequency
e69cdc70 shakeReferenceResolution
91193f20 shakeTriggerPercent
9dc3d926 shape
7d94eaf6 shortName
cf3ba016 shouldAlwaysTargetEnemy
9a863eb9 shouldRandomizeIdleAnimPhase
b1908ca2 showAbilityResource
498f93ad showRegen
09373493 showWhileUntargetable
ce294716 shown
babd29b2 shrinkScale
a63b7e89 shrinkTime
6738f8e3 sidegradeItemLinks
62d5d0b0 significance
b773918c silence
a266b80f silhouetteAttachmentAnim
6781e762 simpleEmitterDefinitionData
f71a4099 simpleMeshName
d6a00df6 simpleSkin
ad345dd6 singleValue
b14c976e skeleton
7012f6cd skeletonName
baba9c4e skillOrder
426d89a3 skinAnimationProperties
5519cf99 skinAudioNameOverride
8f7b194f skinAudioProperties
a63ebd41 skinBasedRelativeColorScheme
87225880 skinClassification
4a661562 skinIds
45ff5904 skinMeshProperties
514b1c48 skinParent
6f1dd68b skinRarityOverride
a1f805da skinScale
68f2b69c skinUpgradeData
14854159 skipVOOverride
0a65794d skyLightColor
b39b0430 skyLightScale
0a5eb702 sliceTechniqueRange
f75a6d4d sliderIcon
70954771 slot
6d9542b8 slow
99f1b03a socialButton
763e4b15 softDisabled
bfb0efdd softParticleParams
0e0d9594 sound
cbfb033d soundAssets
a30565cd soundEvents
e0c375ae soundOnCreateDefault
9406ff56 soundOnCreateName
5a6a73e2 soundPersistentDefault
9abefc6a soundPersistentName
a5da5d81 sourceMaterial
6a3aedd7 spaceBetweenIcons
f417c08e spawnSkinOffset
cb47df8f spawningSkinOffsets
071eb8be specialRecipe
18cef10d speciesLink
e658872c spectatorPolicy
be73c6e0 specular
7b80c780 speed
bca4dce5 spellBlockPerLevel
f66eee99 spellData
9b601778 spellLevelUpInfo
822e38a2 spellName
bfc37103 spellNames
1e264f00 spellResetFlashFadeDuration
7c769ee0 spellResetFlashScaleDownDuration
912789e1 spellResetScaleMultiplier
74f5d6ce spells
864343c8 splineWidth
a0958d01 srcAlphaBlendFactor
22c0c7d0 srcColorBlendFactor
04a101fa stages
7ce54f01 startAlpha
826cd95e startDelay
3edc338f startDisabled
8349743d startEvent
76f8ad24 startFrame
a2957722 startFrameMult
c85cceeb startLocator
bcf77154 startOffsetX
bdf772e7 startOffsetY
8a708dee startTime
95d2c754 statName
63719185 statStoneSets
cb67a17d statStones
8a544bcf statType
ba72875f states
03a46b6b staticSwitch
3291437b staticSwitches
03534fec statusName
97a78d34 stencilCompareFunc
445cbefc stencilEnable
dcb9e030 stencilFailOp
b68bc527 stencilMask
1aef807c stencilMode
b06c36e4 stencilPassDepthFailOp
599391f5 stencilPassDepthPassOp
7b43e2ec stencilRef
cd909507 stencilReferenceVal
77a4e581 stoneName
73d3ba3f stopEvent
6086f717 storeDisplayName
56b8abdb storeOverlayImage
122c3a82 stormColoration
e07a18b0 strength
dd6cdf21 stun
b5575dbf styles
30edbb67 subMeshName
aad7612c submesh
2d7b4ab4 submeshRenderOrder
1346a34f submeshesToDraw
2d34b89e submeshesToDrawAlways
b8cdd565 sumMultipleRoundsAtEOG
190dc699 summonerBadges
b0341f56 summonerEmoteId
c96668fb summonerEmoteTroyFile
730838d6 summonerIconToTeamLookup
664a1f44 sunColor
e1907cf6 sunDirection
fe433d18 suppression
09c4fe2c surfaceAreaToShadowMapScale
a2054c01 switchData
dd7ddb9d switches
491e0a9c system
e4f768f6 systemScale
9509a9f4 systemTagEventList
5fc76f67 systemTranslation
094b363d systems
96650108 tabButton
95f72993 tag
d65bac4d tagEventList
4c6966c6 tagToEnableSpawnSkinOffset
f416eba0 tags
da428935 targetBoneName
c781dd3c targetEffectDefinition
31ee2bf7 targetLaserEffects
61272aeb targetName
bc9c8463 taunt
3c83f301 teamId
59b2e247 teamName
844f384e techniques
a6a7c844 tempAmbientColor
694aaa0b template
2d38abc6 templateDefinition
324f9f10 texAddressModeBase
5b249407 texAddressModeMult
86a84509 texDiv
164b5733 texDivMult
4a29d0a1 textColor
3c6468f4 texture
4b81f97a textureAddressModeBase
820a68af textureArcOverrideName
21d16ae1 textureBaseMaxGrowName
283bbd0a textureBaseOverrideName
f3c5e52f textureConeMaxGrowName
dce6908c textureConeOverrideName
85f62682 textureFile
75caa256 textureLow
5a5101ae textureMaxGrowName
2f2e99f2 textureMult
b311d4ef textureName
16c24bfe textureOrientation
9430c6d7 textureOverrideName
f0a363e3 texturePath
6311ca49 textureRadiusOverrideName
2c148d65 textureSuffix
e04e5e7d textureTargetMaxGrowName
4436d736 textureTargetOverrideName
c1ef7bb3 textureWallOverrideName
99108c85 textures
507b3ae8 theSwitch
a8f277f2 theme
69b3092e themeList
53ad3c01 themeMusic
eda78f54 themeMusicID
8cd28ecb themeMusicTransitionID
6d0fa515 thickness
5644c61a thicknessOffset
49e6e09c throttleLimit
5c51b509 tier
97fa2c9d tierButton
17d9c5ce timeActiveDuringPeriod
22e763bc timeBeforeFirstEmission
7bd48f4e timeToNotTrollPingCorpses
819aa879 timerCountdownDuration
2df21909 timerCountdownWarningStart
126e61cf timerEnabled
5d68eeb5 times
88e125fe tips1
87e1246b tips2
86e122d8 tips3
9865b509 title
cef47d3f tooltipDelay
d6b7a622 tooltipOnly
fb014d9a topCenterOffset
7b4ebcc4 topIconSize
61246780 towerBurstData
91401571 towerTargetingEffect2DeathDefinition
d9bf88d3 towerTargetingEffect2Definition
51d8e2ad towerTargetingEffectDefinition
678f8050 towerTargetingPriorityBoost
33be3414 trackingType
810cab86 trailCutoff
f242e5df trailMaxAddedPerFrame
ce17c84c trailMode
6ab3a678 trailSmoothingMode
ec3accba trailSmoothingOn
b10ce033 traitList
88612808 traits
e1ad931b transform
a85dbde5 transitionOffset
768e1c18 transitionSample
c697af1f transitionSource
18258575 transitionTexture
2686a483 transitionTime
b36cff34 translationOverride
5127f14d type
7b285eed typeData
a8953bd8 typeId
33c02d93 typeIndex
1cbde0ff uScrolling
8ce04c3d uncensoredIconCircles
a5f167ec uncensoredIconSquares
7ccc9292 uncensoredLoadscreens
4c914c8d uncensoredTextures
e582347f underline
3fcb5693 unitHealthBarStyle
30d4aa13 unitTagsString
98337779 untargetableAlpha
952a8343 untargetableSpawnTime
d53df2e7 upgradeButton
b6260380 upgradeErrorText
0f609c14 upgradeInfoText
af2b5cc2 upgradePassButton
96f48c90 upgradeText
7c509957 upgradeTierButton
8f449c8b usableInStore
8f364f0f useAnimationProperties
d13b3d08 useAnimatorFramerate
3ff1099b useAudioProperties
7c00598c useAvatarPose
48492395 useBetaRenderingObject
46d4e3a7 useBloom
a831bcc1 useCasterBoundingBox
864378d5 useCooldownSpellSlot
2f5ec4dd useEffect
7ba817e9 useEmissionMeshNormalForBirth
68c19c7c useEnvironmentBloom
a1928fd9 useExplicitLists
a7dd8c85 useGDSBinaries
2349df32 useGlobalLineIndicator
43e9e8dd useHeroSpellName
5a17fe18 useKeywordsForVFXOwner
1af87706 useLingerColor
dddde180 useNavmeshMask
2e8c1941 useNewAttackSpeed
ec6dac89 useRiotRelationships
593de42d useSpellName
9b2b6c65 useSurfaceNormalForBirthPhysics
41ffb9cd useWADBinaries
f4729554 useableData
e4f5f2ff usesSkinVO
403893b4 usesSoftParticles
264afd39 uvMode
f6989fe1 uvParallaxScale
968279e0 uvRotation
eddebb48 uvScale
cd124686 uvScaleMult
eb3aefe7 uvScrollAlphaMult
a6630e0a uvScrollClamp
7ac3b8a0 uvScrollClampMult
91d9200d uvScrollMult
ce228591 uvScrollRate
21585c73 uvScrollRate0
20585ae0 uvScrollRate1
5c19b99b uvScrollRateMult
aaa9488d uvScrolling
769be1af uvTransformCenter
387c77b1 uvTransformCenterMult
fc926160 vScrolling
425ed3ca value
9da861c2 valueElement
34474c3b values
32741c32 velocity
0bad81a4 velocityDelta
4f4ccf52 vertexShader
12804f14 verticalAlignment
018bb815 verticalFacing
f54aa658 verticalOffset
2adc883e vfxSystem
73f9c3e6 victoryBannerSound
d25da809 victoryMusicID
4eb9a495 videoAssets
30462fc4 vintageCutoffDate
9554002c viscosity
a0c70f80 visibilityComponent
0dc74f32 visibilityMode
fd01a9d3 visibilityRadius
b27bdbb2 visibleSelectionName
28412914 voBank
11f6313b voBankAssetPath
99f78103 voBankPath
3b13aa4b voiceOver
4d0005ef voiceOverOnCreateDefault
51905b09 voiceOverOnCreateName
77237233 voiceOverOverride
de8bc5db voiceOverPersistentDefault
174f3d35 voiceOverPersistentName
66b252bd wakeUpRange
1503d8f1 wallOrientation
7c81c34f wallRotation
a1aafc4c waterColoration
7eb7e9f1 waterDrake
afffad98 weaponMaterialCrit
d3a1950d weaponMaterials
6747c0fa wh
4b92c1ec windingToCull
45dc64bd windowLength
eb9a4e0f worldAcceleration
93ccad07 writeA
94ccae9a writeB
6fbad091 writeDepth
91cca9e1 writeG
ba5121ec writeMask
84cc956a writeR
7a2bb090 writeStencil
58637fda xy
62a9e268 yaw
